sum_open_interest,sum_open_interest_value,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,volume_delta
0.20499799545638098,0.3920040590905671,0.4082901554404117,0.26517967781908425,0.36104218362282836,0.32205128205128375,0.1914349720317203,0.18919066271082188,0.29102844638949665,0.16189169558550562,0.15927031282034868,0.5286881131644992
0.36549512227713876,0.3285778106330426,0.3212435233160562,0.22924411400247635,0.36104218362282836,0.2625641025640988,0.11783785269581235,0.116566183948038,0.20787746170678334,0.1553546929222823,0.15287473440303234,0.57015742642026
0.3923560069490577,0.2830146042127737,0.2642487046632027,0.2280049566294977,0.3560794044664988,0.3692307692307679,0.007792636164978495,0.008062142294892494,0.002188183807439792,0.027197159228472274,0.026866525033772508,0.49838010495094676
0.4269677936656535,0.3776923932605172,0.3813471502590673,0.3308550185873642,0.48263027295285355,0.4358974358974379,0.056967331400063215,0.05686030656139429,0.006564551422319487,0.04713098216447422,0.046620526240614114,0.48825918320784845
0.4531604971268166,0.4506515823003596,0.4321243523315985,0.41511771995043745,0.4925558312655056,0.3917948717948718,0.16943829798930746,0.16884005688611578,0.3588621444201313,0.0297796787991284,0.02969608884383248,0.3939447866757928
0.278898837364693,0.3882829208540386,0.39481865284973594,0.27881040892193454,0.2704714640198489,0.36102564102564116,0.21689503992523465,0.21412988158410787,0.3654266958424507,0.14211928012266967,0.13967763007098735,0.48950490531599355
0.36643057597223105,0.35881589750911047,0.3751295336787521,0.26765799256505574,0.43424317617866137,0.3846153846153868,0.32610876705927627,0.3227503565872383,0.17505470459518596,0.34105399079977405,0.3360807772677441,0.6418617385352499
0.30936790057461394,0.38171259174764316,0.3865284974093228,0.24535315985130524,0.24193548387096797,0.18358974358974223,0.0,0.0,0.07658643326039383,0.0,0.0,0.4727720739219712
0.2615261258853252,0.20358591166674955,0.19274611398963515,0.00743494423792157,0.08560794044664988,0.1764102564102572,0.49938840862549994,0.48944509121275237,0.25164113785557984,0.24283754337825839,0.2374888249482987,0.4157426420260095
0.5162368034210658,0.1750650908566982,0.18652849740931998,0.0,0.01985111662531125,0.0,0.03194705955113317,0.030485998047249635,0.11816192560175054,0.043257202808490026,0.041876482568100705,0.5004745608031028
0.5072831751971307,0.0,0.0,0.06071871127633699,0.0,0.16923076923077218,0.6452701309767596,0.6322333668263471,0.48140043763676144,0.25542732628520703,0.24952384605471312,0.333118868355008
0.03113724442067678,0.104599130308344,0.18134715025905734,0.3060718711276351,0.25186104218362004,0.420512820512819,0.4212765080194061,0.4151977994356493,0.4442013129102844,0.3500928092970705,0.3440288364904363,0.5888888888888888
0.05826540157693216,0.34647487544400235,0.4279792746113955,0.4423791821561309,0.4975186104218352,0.5384615384615401,0.6109935267519688,0.606162178927796,0.7045951859956237,0.18456944556532967,0.1825704418824817,0.2757608943645904
0.025257249766127643,0.4900309933612945,0.5554404145077712,0.5315985130111542,0.5806451612903203,0.4738461538461536,0.18769670565275356,0.1874273855781157,0.42231947483588617,0.13969816802517956,0.1386528719909616,0.5061464750171115
0.04837631965790479,0.4666935974246016,0.4922279792746096,0.5923172242874841,0.6513647642679885,0.6287179487179486,0.16780967826170615,0.16839120870917387,0.2800875273522976,0.19861189573077234,0.19744663051062042,0.5859456992927218
0.05278631564880243,0.5966998730583697,0.6497409326424872,0.5786864931846338,0.735732009925556,0.5712820512820471,0.06919228707686811,0.07023834216349545,0.14223194748358858,0.05076265031070939,0.050801497422464016,0.4842391056354095
0.0,0.5403466159513215,0.57720207253886,0.5997521685254057,0.6960297766749406,0.6276923076923069,0.1604705817677052,0.1609534271915318,0.1334792122538293,0.14760713421031393,0.1467919866085368,0.5331508099475245
0.008018174528956479,0.5711694539281993,0.641450777202067,0.819083023543989,0.7890818858560849,0.8635897435897419,0.1680708071631781,0.16960015872019182,0.2210065645514223,0.16019691711726253,0.16014074779940718,0.5423043577458362
0.13911532807696858,0.838990726588932,0.8777202072538799,1.0,0.9677419354838719,1.0,0.6888511702697874,0.6925893051377247,1.0,0.36607214914050523,0.36659336615301247,0.42929044033766817
0.4047841774689118,1.0,1.0,0.9876084262701355,0.825062034739453,0.6379487179487171,1.0000000000000002,1.0000000000000002,0.7439824945295404,0.16915503187797595,0.1693117367255176,0.0
0.6740612053989139,0.721271437045317,0.6362694300518115,0.824039653035932,0.770471464019856,0.8010256410256389,0.19974986599964265,0.20106913842012933,0.25382932166301964,0.20272778629650554,0.20210526929483025,0.5693634496919917
0.5843912869170254,0.8331606443533488,0.8103626943005153,0.9157372986369268,1.0,0.8533333333333317,0.9090309369030112,0.9135919994856038,0.6936542669584245,1.0,1.0,0.9999999999999998
1.0,0.9608888514100258,0.8829015544041425,0.8859975216852547,0.9429280397022382,0.7282051282051327,0.28206731628207415,0.2848596936596044,0.3238512035010941,0.1792429989508514,0.17972364499014643,0.4881268537531371
0.9502873179206404,0.8457019106150838,0.7367875647668356,0.753407682775709,0.8548387096774164,0.686153846153843,0.1469193661439507,0.1484292290589271,0.21444201312910283,0.10983778548946815,0.10981225183498544,0.49942048825005697
0.919550982226383,0.7762034800938196,0.7005181347150184,0.6344485749690207,0.8238213399503707,0.6297435897435903,0.33546817663308637,0.33571851760775295,0.0,0.05665402308126866,0.05675668842556853,0.31404061145334244
